date,product,store,sales,lag_1,lag_7,rolling_mean,day_of_week,forecast
2022-09-15,P2,S2,22,5.0,19.0,16.571428571428573,3,22.044088771694565
2022-09-15,P1,S1,28,22.0,23.0,18.0,3,20.67680541220726
2022-09-15,P1,S2,17,17.0,17.0,18.857142857142858,3,19.75993531120431
2022-09-15,P2,S1,16,14.0,15.0,18.0,3,19.110010269728264
2022-09-16,P1,S1,23,28.0,23.0,19.0,4,20.94978965610087
2022-09-16,P1,S2,26,17.0,24.0,17.428571428571427,4,20.086781524979873
2022-09-16,P2,S1,19,16.0,20.0,17.0,4,19.330692904800014
2022-09-16,P2,S2,18,22.0,27.0,19.428571428571427,4,19.408167584520314
2022-09-16,P3,S1,15,15.0,14.0,18.428571428571427,4,19.43913965645536
2022-09-16,P3,S2,15,21.0,19.0,19.0,4,20.023947601884437
2022-09-17,P3,S1,37,15.0,37.0,19.142857142857142,5,30.986941313987323
2022-09-17,P2,S2,25,18.0,29.0,17.714285714285715,5,28.674141160334123
2022-09-17,P3,S2,28,15.0,33.0,17.428571428571427,5,29.40358116099458
2022-09-17,P1,S2,31,26.0,20.0,18.857142857142858,5,29.916986474951383
2022-09-17,P2,S1,34,19.0,29.0,18.428571428571427,5,29.14993995965317
2022-09-17,P1,S1,28,23.0,26.0,19.571428571428573,5,28.353045218909323
2022-09-18,P1,S1,29,28.0,24.0,20.571428571428573,6,29.176556543689045
2022-09-18,P1,S2,26,31.0,39.0,22.857142857142858,6,27.860903838476155
2022-09-18,P2,S1,17,34.0,36.0,25.142857142857142,6,25.887101360533197
2022-09-18,P2,S2,34,25.0,32.0,26.571428571428573,6,31.204382950191697
2022-09-18,P3,S1,33,37.0,28.0,28.142857142857142,6,30.65443254090631
2022-09-18,P3,S2,28,28.0,25.0,29.428571428571427,6,29.663010384860204
2022-09-19,P1,S1,20,29.0,18.0,30.285714285714285,0,19.490865284366397
2022-09-19,P1,S2,22,26.0,25.0,30.0,0,20.006627141828936
2022-09-19,P2,S1,12,17.0,29.0,28.0,0,16.686835294692486
2022-09-19,P2,S2,17,34.0,27.0,28.0,0,19.14073697890306
2022-09-19,P3,S1,23,33.0,17.0,29.142857142857142,0,20.035648255537495
2022-09-19,P3,S2,13,28.0,14.0,27.857142857142858,0,18.89301782489444
2022-09-20,P3,S2,25,13.0,12.0,25.714285714285715,1,20.618801934763365
2022-09-20,P3,S1,11,23.0,17.0,24.857142857142858,1,19.194060991094176
2022-09-20,P2,S2,19,17.0,19.0,23.571428571428573,1,19.24306065754208
2022-09-20,P1,S2,13,22.0,11.0,24.285714285714285,1,17.90148739029694
2022-09-20,P1,S1,21,20.0,20.0,22.285714285714285,1,19.39510553908777
2022-09-20,P2,S1,22,12.0,21.0,19.285714285714285,1,20.28227191330676
2022-09-21,P1,S1,16,21.0,22.0,18.285714285714285,2,20.026058308031043
2022-09-21,P1,S2,15,13.0,17.0,18.285714285714285,2,18.884077855090336
2022-09-21,P2,S1,21,22.0,14.0,18.142857142857142,2,19.87892725623142
2022-09-21,P2,S2,25,19.0,5.0,18.428571428571427,2,21.1376026746297
2022-09-21,P3,S1,14,11.0,19.0,16.857142857142858,2,18.722768965941544
2022-09-21,P3,S2,20,25.0,28.0,17.571428571428573,2,19.888659680006533
2022-09-22,P3,S1,15,14.0,15.0,17.857142857142858,3,19.096175327690567
2022-09-22,P2,S2,18,25.0,22.0,18.428571428571427,3,19.852629585821333
2022-09-22,P3,S2,20,20.0,21.0,19.428571428571427,3,19.78998523324771
2022-09-22,P1,S2,23,15.0,17.0,18.428571428571427,3,19.16781259046712
2022-09-22,P1,S1,22,16.0,28.0,18.0,3,19.713463809138013
2022-09-22,P2,S1,20,21.0,16.0,19.428571428571427,3,19.486290598146923
2022-09-23,P3,S1,8,15.0,15.0,18.0,4,18.887279054520995
2022-09-23,P2,S2,24,18.0,18.0,18.571428571428573,4,20.237404992103247
2022-09-23,P3,S2,14,20.0,15.0,17.857142857142858,4,18.963419554273433
2022-09-23,P1,S2,5,23.0,26.0,18.285714285714285,4,15.765125887045594
2022-09-23,P1,S1,14,22.0,23.0,19.285714285714285,4,18.546109281855955
2022-09-23,P2,S1,22,20.0,19.0,19.857142857142858,4,20.40068904876735
2022-09-24,P1,S1,33,14.0,28.0,18.857142857142858,5,30.87994186472919
2022-09-24,P1,S2,40,5.0,31.0,17.428571428571427,5,35.55776863458226
2022-09-24,P2,S1,30,22.0,34.0,18.0,5,28.809397132837404
2022-09-24,P2,S2,26,24.0,25.0,18.571428571428573,5,28.984273958909256
2022-09-24,P3,S1,29,8.0,37.0,16.428571428571427,5,29.200372927148837
2022-09-24,P3,S2,36,14.0,28.0,15.285714285714286,5,31.942579488537778
2022-09-25,P3,S1,30,29.0,33.0,16.571428571428573,6,28.608370673724636
2022-09-25,P2,S2,25,26.0,34.0,18.285714285714285,6,27.830562134612247
2022-09-25,P3,S2,38,36.0,28.0,22.714285714285715,6,32.132129673921895
2022-09-25,P1,S2,26,40.0,26.0,25.285714285714285,6,27.635866016533633
2022-09-25,P2,S1,27,30.0,17.0,26.142857142857142,6,29.0696978537207
2022-09-25,P1,S1,26,33.0,29.0,29.714285714285715,6,28.873891363035
2022-09-26,P1,S1,21,26.0,20.0,31.428571428571427,0,19.787223880882742
2022-09-26,P1,S2,18,26.0,22.0,31.0,0,20.02120157252878
2022-09-26,P2,S1,18,27.0,12.0,31.142857142857142,0,19.668360963438076
2022-09-26,P2,S2,12,25.0,17.0,29.571428571428573,0,19.502572072211322
2022-09-26,P3,S1,24,30.0,23.0,28.142857142857142,0,20.31164580885158
2022-09-26,P3,S2,19,38.0,13.0,29.285714285714285,0,19.5067539739049
2022-09-27,P1,S1,19,21.0,21.0,27.571428571428573,1,19.76133169932155
2022-09-27,P1,S2,35,18.0,13.0,26.428571428571427,1,20.682325827586304
2022-09-27,P2,S1,21,18.0,22.0,25.285714285714285,1,19.46918407821063
2022-09-27,P2,S2,16,12.0,19.0,23.142857142857142,1,19.48435824394642
2022-09-27,P3,S1,17,24.0,11.0,23.0,1,18.29370499726686
2022-09-27,P3,S2,25,19.0,25.0,21.428571428571427,1,19.681362818009905
2022-09-28,P3,S2,25,25.0,20.0,19.571428571428573,2,19.821743513223307
2022-09-28,P2,S2,16,16.0,25.0,18.857142857142858,2,18.500386027974418
2022-09-28,P3,S1,29,17.0,14.0,18.714285714285715,2,20.288810434448997
2022-09-28,P2,S1,24,21.0,21.0,19.142857142857142,2,20.467818523548566
2022-09-28,P1,S1,20,19.0,16.0,20.142857142857142,2,19.793834739358104
2022-09-28,P1,S2,12,35.0,15.0,21.714285714285715,2,16.67617456086206
2022-09-29,P1,S1,17,20.0,22.0,21.857142857142858,3,19.1551692992007
2022-09-29,P1,S2,26,12.0,23.0,20.0,3,21.092937762835096
2022-09-29,P2,S1,20,24.0,20.0,21.142857142857142,3,20.706327942346597
2022-09-29,P2,S2,24,16.0,18.0,21.0,3,20.39817807548444
2022-09-29,P3,S1,22,29.0,15.0,22.142857142857142,3,19.795206314925686
2022-09-29,P3,S2,15,25.0,20.0,23.0,3,19.37743602440501
2022-09-30,P3,S2,22,15.0,14.0,20.142857142857142,4,19.876301208570585
2022-09-30,P3,S1,15,22.0,8.0,20.428571428571427,4,18.449954202435006
2022-09-30,P2,S2,17,24.0,24.0,22.142857142857142,4,19.902024385569288
2022-09-30,P1,S1,16,17.0,14.0,21.142857142857142,4,19.181944547726243
2022-09-30,P1,S2,25,26.0,5.0,22.571428571428573,4,21.826329604623215
2022-09-30,P2,S1,18,20.0,22.0,21.285714285714285,4,20.061691563301334
2022-10-01,P2,S2,37,17.0,26.0,20.142857142857142,5,30.95788732679559
2022-10-01,P3,S1,29,15.0,29.0,20.142857142857142,5,29.8190530843248
2022-10-01,P3,S2,32,22.0,36.0,20.142857142857142,5,29.25978599320335
2022-10-01,P2,S1,30,18.0,30.0,19.285714285714285,5,30.09420655741704
2022-10-01,P1,S1,40,16.0,33.0,19.142857142857142,5,30.90609726957858
2022-10-01,P1,S2,24,25.0,40.0,19.0,5,25.864072597794156
2022-10-02,P1,S1,24,40.0,26.0,21.857142857142858,6,28.796798639141265
2022-10-02,P1,S2,32,24.0,26.0,22.857142857142858,6,29.40983188160028
2022-10-02,P2,S1,29,30.0,27.0,25.0,6,29.69202270850394
2022-10-02,P2,S2,34,37.0,25.0,27.142857142857142,6,30.83457435621093
2022-10-02,P3,S1,35,29.0,30.0,28.714285714285715,6,30.698467464757492
2022-10-02,P3,S2,42,32.0,38.0,31.0,6,35.54812385457263
2022-10-03,P1,S1,22,24.0,21.0,30.857142857142858,0,19.92921234667451
2022-10-03,P1,S2,21,32.0,18.0,29.714285714285715,0,19.82072627398528
2022-10-03,P2,S1,20,29.0,18.0,30.428571428571427,0,19.423284756177182
2022-10-03,P2,S2,18,34.0,12.0,31.0,0,19.258638359134192
2022-10-03,P3,S1,21,35.0,24.0,30.714285714285715,0,19.860833676309923
2022-10-03,P3,S2,18,42.0,19.0,32.57142857142857,0,20.03038442184344
2022-10-04,P3,S2,19,18.0,25.0,30.571428571428573,1,18.47154296403116
2022-10-04,P3,S1,26,21.0,17.0,30.142857142857142,1,21.360433169960444
2022-10-04,P2,S2,25,18.0,16.0,28.142857142857142,1,20.036092007812773
2022-10-04,P1,S2,26,21.0,35.0,27.0,1,20.616635127375545
2022-10-04,P1,S1,20,22.0,19.0,25.285714285714285,1,19.809443016298907
2022-10-04,P2,S1,14,20.0,21.0,23.142857142857142,1,19.133473004634013
2022-10-05,P3,S2,17,19.0,25.0,19.857142857142858,2,19.262207509862645
2022-10-05,P1,S1,9,20.0,20.0,20.142857142857142,2,19.783082661401526
2022-10-05,P1,S2,16,26.0,12.0,20.857142857142858,2,19.470059047132512
2022-10-05,P2,S1,26,14.0,24.0,20.285714285714285,2,19.990498759938724
2022-10-05,P2,S2,19,25.0,16.0,20.857142857142858,2,19.564058254284397
2022-10-05,P3,S1,15,26.0,29.0,21.428571428571427,2,20.066046204099997
2022-10-06,P1,S1,24,9.0,17.0,19.857142857142858,3,20.73068207568594
2022-10-06,P1,S2,22,16.0,26.0,19.428571428571427,3,18.854427488685513
2022-10-06,P2,S1,18,26.0,20.0,20.285714285714285,3,20.05896911928593
2022-10-06,P2,S2,18,19.0,24.0,19.285714285714285,3,18.5261845081188
2022-10-06,P3,S1,18,15.0,22.0,19.428571428571427,3,19.70721129957193
2022-10-06,P3,S2,15,17.0,15.0,18.285714285714285,3,19.33206271854629
2022-10-07,P3,S1,24,18.0,15.0,17.142857142857142,4,19.75683641601692
2022-10-07,P3,S2,17,15.0,22.0,18.0,4,19.562955830374257
2022-10-07,P2,S2,27,18.0,17.0,18.285714285714285,4,19.965297985751626
2022-10-07,P1,S1,28,24.0,16.0,18.0,4,19.309724571236025
2022-10-07,P1,S2,18,22.0,25.0,18.428571428571427,4,18.328229843938544
2022-10-07,P2,S1,26,18.0,18.0,18.857142857142858,4,20.12991837611788
2022-10-08,P1,S1,32,28.0,40.0,20.428571428571427,5,29.467638402285537
2022-10-08,P1,S2,29,18.0,24.0,20.428571428571427,5,29.49448287124808
2022-10-08,P2,S1,25,26.0,30.0,22.0,5,28.703938823333292
2022-10-08,P2,S2,31,27.0,37.0,23.285714285714285,5,29.154712547603612
2022-10-08,P3,S1,24,24.0,29.0,23.285714285714285,5,29.265588313904356
2022-10-08,P3,S2,35,17.0,32.0,22.571428571428573,5,29.661787373581856
2022-10-09,P3,S2,27,35.0,42.0,25.0,6,26.68964552184375
2022-10-09,P3,S1,32,24.0,35.0,24.428571428571427,6,29.554914904668557
2022-10-09,P2,S2,28,31.0,34.0,26.285714285714285,6,29.461830123981724
2022-10-09,P1,S1,27,32.0,24.0,27.142857142857142,6,27.05771174526559
2022-10-09,P1,S2,31,29.0,32.0,27.428571428571427,6,29.887601791036555
2022-10-09,P2,S1,31,25.0,29.0,27.571428571428573,6,30.35983929175575
2022-10-10,P3,S1,14,32.0,21.0,29.714285714285715,0,19.76453793630019
2022-10-10,P3,S2,16,27.0,18.0,28.571428571428573,0,19.44216690806006
2022-10-10,P2,S2,29,28.0,18.0,29.142857142857142,0,20.305029207090097
2022-10-10,P1,S1,24,27.0,22.0,28.571428571428573,0,19.55738819690345
2022-10-10,P1,S2,13,31.0,21.0,28.428571428571427,0,19.349034323971786
2022-10-10,P2,S1,20,31.0,20.0,28.714285714285715,0,19.35582940508515
2022-10-11,P1,S1,22,24.0,20.0,28.571428571428573,1,19.48371510845958
2022-10-11,P1,S2,20,13.0,26.0,25.857142857142858,1,18.8778853100067
2022-10-11,P2,S1,21,20.0,14.0,24.857142857142858,1,19.478951933387687
2022-10-11,P2,S2,22,29.0,25.0,25.0,1,19.90577044750371
2022-10-11,P3,S1,23,14.0,26.0,23.142857142857142,1,18.387698650199198
2022-10-11,P3,S2,25,16.0,19.0,21.0,1,20.68528780490734
2022-10-12,P3,S1,19,23.0,15.0,19.857142857142858,2,19.79556934684672
2022-10-12,P3,S2,15,25.0,17.0,20.0,2,20.272352119425005
2022-10-12,P2,S2,29,22.0,19.0,21.285714285714285,2,21.245240976529818
2022-10-12,P2,S1,23,21.0,26.0,21.428571428571427,2,19.873421169412044
2022-10-12,P1,S2,18,20.0,16.0,20.142857142857142,2,19.774845121660018
2022-10-12,P1,S1,22,22.0,9.0,21.285714285714285,2,20.53699805466433
2022-10-13,P1,S1,25,22.0,24.0,22.142857142857142,3,20.128951466173813
2022-10-13,P1,S2,19,18.0,22.0,21.428571428571427,3,19.05757203002834
2022-10-13,P2,S1,9,23.0,18.0,21.142857142857142,3,20.46216276873677
2022-10-13,P2,S2,24,29.0,18.0,22.142857142857142,3,20.299497945574092
2022-10-13,P3,S1,17,19.0,18.0,21.857142857142858,3,19.20808965138636
2022-10-13,P3,S2,19,15.0,15.0,21.142857142857142,3,19.473346921999333
2022-10-14,P3,S1,22,17.0,24.0,20.428571428571427,4,20.409923505261958
2022-10-14,P2,S2,17,24.0,27.0,20.714285714285715,4,20.68146768683126
2022-10-14,P3,S2,18,19.0,17.0,20.857142857142858,4,20.64626473943857
2022-10-14,P1,S2,20,19.0,18.0,20.285714285714285,4,20.43960047779909
2022-10-14,P1,S1,21,25.0,28.0,19.714285714285715,4,21.687109160459826
2022-10-14,P2,S1,23,9.0,26.0,18.285714285714285,4,22.0331940110365
2022-10-15,P3,S1,27,22.0,24.0,19.285714285714285,5,28.302756511316197
2022-10-15,P2,S2,35,17.0,31.0,19.285714285714285,5,30.731627744429684
2022-10-15,P3,S2,34,18.0,35.0,18.428571428571427,5,29.98965941993902
2022-10-15,P1,S2,33,20.0,29.0,18.571428571428573,5,29.545462131116864
2022-10-15,P1,S1,33,21.0,32.0,18.857142857142858,5,30.293323561703737
2022-10-15,P2,S1,25,23.0,25.0,18.571428571428573,5,28.896096563581615
2022-10-16,P1,S1,31,33.0,27.0,22.0,6,28.897039967085465
2022-10-16,P1,S2,39,33.0,31.0,23.571428571428573,6,30.325390365425882
2022-10-16,P2,S1,28,25.0,31.0,24.714285714285715,6,29.638185589387795
2022-10-16,P2,S2,28,35.0,28.0,27.142857142857142,6,28.814197268466618
2022-10-16,P3,S1,29,27.0,32.0,28.142857142857142,6,29.945918101242096
2022-10-16,P3,S2,28,34.0,27.0,30.0,6,28.871984251064067
2022-10-17,P3,S1,24,29.0,14.0,30.857142857142858,0,19.264925980930364
2022-10-17,P2,S2,14,28.0,29.0,30.142857142857142,0,18.002520542878365
2022-10-17,P3,S2,28,28.0,16.0,29.428571428571427,0,19.81021057759743
2022-10-17,P1,S2,11,39.0,13.0,31.428571428571427,0,17.43953654852215
2022-10-17,P2,S1,14,28.0,20.0,30.428571428571427,0,19.338724314721237
2022-10-17,P1,S1,23,31.0,24.0,31.0,0,20.11826107931389
2022-10-18,P1,S1,19,23.0,22.0,29.428571428571427,1,19.57290569177137
2022-10-18,P1,S2,19,11.0,20.0,26.857142857142858,1,19.615642093355245
2022-10-18,P2,S1,20,14.0,21.0,24.857142857142858,1,19.390161157581552
2022-10-18,P2,S2,25,14.0,22.0,22.857142857142858,1,19.616274736684918
2022-10-18,P3,S1,15,24.0,23.0,20.714285714285715,1,20.28339180793007
2022-10-18,P3,S2,21,28.0,25.0,20.714285714285715,1,19.774064369390647
2022-10-19,P1,S1,24,19.0,22.0,19.0,2,20.377498973157653
2022-10-19,P1,S2,22,19.0,18.0,18.428571428571427,2,19.958277073415005
2022-10-19,P2,S1,20,20.0,23.0,19.714285714285715,2,20.456179254218718
2022-10-19,P2,S2,25,25.0,29.0,21.285714285714285,2,21.72647401749569
2022-10-19,P3,S1,6,15.0,19.0,21.428571428571427,2,18.76362035869425
2022-10-19,P3,S2,23,21.0,15.0,21.0,2,19.741818884234387
2022-10-20,P3,S2,24,23.0,19.0,20.285714285714285,3,20.017672728420234
2022-10-20,P2,S2,26,25.0,24.0,21.142857142857142,3,20.911813635105123
2022-10-20,P3,S1,19,6.0,17.0,19.285714285714285,3,20.18801350970236
2022-10-20,P2,S1,22,20.0,9.0,19.285714285714285,3,19.538531325397948
2022-10-20,P1,S1,16,24.0,25.0,19.142857142857142,3,19.357234304512815
2022-10-20,P1,S2,10,22.0,19.0,20.142857142857142,3,20.118075646125707
2022-10-21,P1,S1,28,16.0,21.0,19.428571428571427,4,20.233335941360636
2022-10-21,P1,S2,26,10.0,20.0,17.571428571428573,4,19.61146933256618
2022-10-21,P2,S1,28,22.0,23.0,17.142857142857142,4,20.41131481848711
2022-10-21,P2,S2,23,26.0,17.0,20.0,4,20.558848761213966
2022-10-21,P3,S1,20,19.0,22.0,19.857142857142858,4,20.404189568046753
2022-10-21,P3,S2,11,24.0,18.0,19.857142857142858,4,20.17965207376858
2022-10-22,P1,S1,28,28.0,33.0,20.714285714285715,5,28.37938942198429
2022-10-22,P1,S2,25,26.0,33.0,22.142857142857142,5,28.386212697795482
2022-10-22,P2,S1,40,28.0,25.0,24.714285714285715,5,31.48131345228156
2022-10-22,P2,S2,29,23.0,35.0,24.857142857142858,5,29.28764679331112
2022-10-22,P3,S1,30,20.0,27.0,24.0,5,29.262435861978542
2022-10-22,P3,S2,32,11.0,34.0,22.857142857142858,5,30.450835592284594
2022-10-23,P3,S1,26,30.0,29.0,23.714285714285715,6,29.692632341522984
2022-10-23,P2,S2,30,29.0,28.0,23.857142857142858,6,29.340362916025015
2022-10-23,P3,S2,23,32.0,28.0,24.714285714285715,6,29.44423224572876
2022-10-23,P1,S2,38,25.0,39.0,24.285714285714285,6,30.548234373106084
2022-10-23,P1,S1,30,28.0,31.0,25.0,6,29.96583169865901
2022-10-23,P2,S1,26,40.0,28.0,27.857142857142858,6,28.42733298177335
2022-10-24,P1,S1,16,30.0,23.0,30.571428571428573,0,19.665494916344116
2022-10-24,P1,S2,19,38.0,11.0,31.714285714285715,0,17.53182494029908
2022-10-24,P2,S1,17,26.0,14.0,31.285714285714285,0,19.860575016688475
2022-10-24,P2,S2,16,30.0,14.0,31.0,0,19.418556083100903
2022-10-24,P3,S1,12,26.0,24.0,31.142857142857142,0,19.49951642875029
2022-10-24,P3,S2,19,23.0,28.0,30.428571428571427,0,19.579849322098923
2022-10-25,P3,S1,18,12.0,15.0,26.428571428571427,1,19.96974529378406
2022-10-25,P2,S2,12,16.0,25.0,24.428571428571427,1,18.14300397805257
2022-10-25,P3,S2,16,19.0,21.0,21.714285714285715,1,19.09584401304508
2022-10-25,P1,S2,23,19.0,19.0,20.714285714285715,1,20.166701453236026
2022-10-25,P1,S1,12,16.0,19.0,18.714285714285715,1,19.923009470381075
2022-10-25,P2,S1,20,17.0,20.0,17.428571428571427,1,19.829455665477727
2022-10-26,P3,S1,19,18.0,6.0,16.714285714285715,2,18.597232191308066
2022-10-26,P2,S2,20,12.0,25.0,16.714285714285715,2,18.60585825080165
2022-10-26,P3,S2,23,16.0,23.0,16.714285714285715,2,19.63033975600445
2022-10-26,P1,S2,26,23.0,22.0,17.285714285714285,2,20.3994592816258
2022-10-26,P1,S1,21,12.0,24.0,16.285714285714285,2,18.422461241719667
2022-10-26,P2,S1,10,20.0,20.0,16.857142857142858,2,18.226711997484998
2022-10-27,P1,S1,21,21.0,16.0,17.428571428571427,3,19.670010382346092
2022-10-27,P1,S2,16,26.0,10.0,18.571428571428573,3,17.381851892104265
2022-10-27,P2,S1,18,10.0,22.0,18.285714285714285,3,20.253824439073913
2022-10-27,P2,S2,16,20.0,26.0,18.857142857142858,3,17.910168104411802
2022-10-27,P3,S1,25,19.0,19.0,18.285714285714285,3,19.82824791489951
2022-10-27,P3,S2,20,23.0,24.0,19.857142857142858,3,20.207245393782614
2022-10-28,P3,S1,10,25.0,20.0,20.571428571428573,4,20.26194577559116
2022-10-28,P2,S2,12,16.0,23.0,19.857142857142858,4,20.091100548775934
2022-10-28,P3,S2,12,20.0,11.0,19.0,4,17.011491969759547
2022-10-28,P1,S2,19,16.0,26.0,19.857142857142858,4,19.961498154710302
2022-10-28,P2,S1,16,18.0,28.0,19.571428571428573,4,19.025703697024785
2022-10-28,P1,S1,29,21.0,28.0,19.857142857142858,4,21.778471765446444
2022-10-29,P1,S1,31,29.0,28.0,20.714285714285715,5,28.06809140448833
2022-10-29,P1,S2,32,19.0,25.0,19.857142857142858,5,29.00352849852828
2022-10-29,P2,S1,22,16.0,40.0,19.857142857142858,5,25.974520541063693
2022-10-29,P2,S2,34,12.0,29.0,18.714285714285715,5,30.18663231018752
2022-10-29,P3,S1,27,10.0,30.0,17.857142857142858,5,28.165114645678884
2022-10-29,P3,S2,30,12.0,32.0,17.0,5,29.267134225440685
2022-10-30,P1,S1,38,31.0,30.0,18.428571428571427,6,32.3562799859185
2022-10-30,P1,S2,34,32.0,38.0,18.857142857142858,6,32.35801659641188
2022-10-30,P2,S1,28,22.0,26.0,19.285714285714285,6,28.65705343735687
2022-10-30,P2,S2,25,34.0,30.0,21.857142857142858,6,29.28872652090013
2022-10-30,P3,S1,19,27.0,26.0,24.0,6,28.778735272488788
2022-10-30,P3,S2,26,30.0,23.0,26.857142857142858,6,28.379429309732096
2022-10-31,P3,S2,16,26.0,19.0,28.857142857142858,0,19.88973609382296
2022-10-31,P2,S2,20,25.0,16.0,28.0,0,18.903516783437027
2022-10-31,P3,S1,18,19.0,12.0,26.142857142857142,0,19.8703349032406
2022-10-31,P2,S1,19,28.0,17.0,27.0,0,19.540041265773073
2022-10-31,P1,S1,18,38.0,16.0,27.571428571428573,0,19.66262351985765
2022-10-31,P1,S2,15,34.0,19.0,28.571428571428573,0,19.56269002829187
2022-11-01,P1,S1,20,18.0,12.0,26.857142857142858,1,20.329173464923755
2022-11-01,P1,S2,22,15.0,23.0,25.285714285714285,1,19.52046557269728
2022-11-01,P2,S1,14,19.0,20.0,24.428571428571427,1,19.410845313756646
2022-11-01,P2,S2,27,20.0,12.0,24.571428571428573,1,20.374383510505474
2022-11-01,P3,S1,19,18.0,18.0,23.142857142857142,1,19.266111028858305
2022-11-01,P3,S2,20,16.0,16.0,20.0,1,20.193177062307004
2022-11-02,P1,S1,23,20.0,21.0,18.0,2,19.842046424596912
2022-11-02,P1,S2,21,22.0,26.0,18.571428571428573,2,18.594648228044168
2022-11-02,P2,S1,24,14.0,10.0,18.428571428571427,2,19.574894986130317
2022-11-02,P2,S2,21,27.0,20.0,19.571428571428573,2,19.96916613514547
2022-11-02,P3,S1,16,19.0,19.0,19.428571428571427,2,19.60167736482252
2022-11-02,P3,S2,21,20.0,23.0,19.714285714285715,2,20.456179254218718
2022-11-03,P3,S1,19,16.0,25.0,19.714285714285715,3,19.650230986016414
2022-11-03,P2,S2,18,21.0,16.0,19.857142857142858,3,19.44146444379454
2022-11-03,P3,S2,10,21.0,20.0,19.714285714285715,3,19.91491581646751
2022-11-03,P1,S2,20,21.0,16.0,20.714285714285715,3,19.788586075909564
2022-11-03,P2,S1,19,24.0,18.0,20.285714285714285,3,20.258694418888798
2022-11-03,P1,S1,14,23.0,21.0,20.857142857142858,3,20.050930548165443
2022-11-04,P1,S1,17,14.0,29.0,20.0,4,19.39775328424083
2022-11-04,P1,S2,20,20.0,19.0,20.571428571428573,4,20.412989651343096
2022-11-04,P2,S1,20,19.0,16.0,20.285714285714285,4,19.08279439258057
2022-11-04,P2,S2,14,18.0,12.0,19.857142857142858,4,19.30264535575641
2022-11-04,P3,S1,26,19.0,10.0,19.571428571428573,4,20.809441403218184
2022-11-04,P3,S2,15,10.0,12.0,17.571428571428573,4,19.114477273253172
2022-11-05,P1,S1,34,17.0,31.0,16.714285714285715,5,29.901490966961077
2022-11-05,P1,S2,32,20.0,32.0,17.571428571428573,5,29.581719191790718
2022-11-05,P2,S1,26,20.0,22.0,17.571428571428573,5,29.519928649013572
2022-11-05,P2,S2,38,14.0,34.0,16.857142857142858,5,30.79159886858245
2022-11-05,P3,S1,24,26.0,27.0,18.0,5,28.437935144817413
2022-11-05,P3,S2,34,15.0,30.0,17.428571428571427,5,29.508568586108645
2022-11-06,P2,S2,28,38.0,25.0,21.428571428571427,6,30.13826581602914
2022-11-06,P3,S2,31,34.0,26.0,23.857142857142858,6,30.46541021927005
